NU_INSCRICAO;NU_ANO;NO_MUNICIPIO_RESIDENCIA;CO_UF_RESIDENCIA;SG_UF_RESIDENCIA;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;NU_IDADE;TP_SEXO;CO_MUNICIPIO_NASCIMENTO;TP_ESCOLA;TP_ENSINO;TP_ESTADO_CIVIL;TP_COR_RACA;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TP_STATUS_REDACAO;NU_NOTA_REDACAO;Q001;Q002;Q005;Q006
1,80E+11;2018;Recife;26;PE;;;;19;F;2611606;1;1;0;3;4386;5827;5874;5632;1;500;D;E;5;E
1,80E+11;2018;Luziânia;52;GO;;;;21;F;5212501;1;3;0;3;4274;5249;4763;6259;1;320;A;B;9;B
1,80E+11;2018;Fortaleza;23;CE;;;;18;F;2304400;1;1;0;2;5119;5899;6255;4934;1;640;H;E;5;B
1,80E+11;2018;São Gabriel da Cachoeira;13;AM;;;;20;F;1303809;1;1;0;5;4535;4232;5391;5621;1;680;F;D;6;B
1,80E+11;2018;Fortaleza;23;CE;;;;20;F;2304400;1;1;0;2;4765;6363;5749;4304;1;580;B;F;2;B
1,80E+11;2018;Brasília;53;DF;;;;22;F;2914307;1;1;0;2;5147;6404;6155;566;1;360;H;C;1;C
1,80E+11;2018;Pinhais;41;PR;;;;24;F;4119509;1;1;0;1;5278;5147;5173;5147;1;340;E;E;3;E
1,80E+11;2018;Vitória de Santo Antão;26;PE;;;;20;F;2616407;1;1;0;3;4621;592;5249;5153;1;760;A;B;4;B
1,80E+11;2018;Viamão;43;RS;;;;47;F;4314902;1;1;1;1;478;6379;5279;5544;1;400;C;B;4;H
1,80E+11;2018;Rio de Janeiro;33;RJ;;;;19;M;3304557;1;1;0;3;6106;6428;6115;7776;1;820;C;C;4;H
1,80E+11;2018;Serra;32;ES;;;;33;F;3205200;1;1;1;3;4941;4988;4308;4941;1;260;A;B;3;A
1,80E+11;2018;Abaetetuba;15;PA;;;;18;F;1500107;1;;0;2;5662;4609;4971;5672;1;500;D;D;5;A
1,80E+11;2018;Jaqueira;26;PE;;;;26;F;2607950;1;1;0;1;4437;5934;5456;5264;1;520;B;B;2;C
1,80E+11;2018;Lorena;35;SP;;;;27;M;3527207;1;1;0;2;3958;600;5016;5055;1;580;B;E;3;C
1,80E+11;2018;Poço Fundo;31;MG;;;;19;M;3151701;1;1;0;1;5153;5742;4974;5367;1;340;A;B;4;C
1,80E+11;2018;Jaboticabal;35;SP;;;;19;F;3524303;1;1;0;3;4469;5686;5679;4621;1;340;D;E;2;B
1,80E+11;2018;Santarém;15;PA;;;;27;F;1506807;1;1;0;1;4355;530;4405;4127;1;440;B;C;2;B
1,80E+11;2018;Vieirópolis;25;PB;;;;27;F;2516201;1;1;0;3;4666;441;3953;4395;1;440;A;B;3;B
1,80E+11;2018;Niterói;33;RJ;;;;18;F;3303302;1;1;0;1;3797;4407;4863;5271;1;400;A;B;6;C
1,80E+11;2018;Cuiabá;51;MT;;;;18;F;5107958;1;1;0;3;409;5169;3658;3972;1;320;E;G;2;D
1,80E+11;2018;Camaçari;29;BA;;;;20;M;2927408;1;2;0;2;5568;5876;5033;4715;1;440;E;E;4;A
1,80E+11;2018;Macaíba;24;RN;;;;26;F;2408102;1;1;0;3;4877;615;5561;5279;1;600;E;C;2;E
1,80E+11;2018;Brasília;53;DF;;;;23;F;5300108;1;1;0;1;5938;542;5294;6045;1;860;E;G;2;E
1,80E+11;2018;Campinas;35;SP;1;1;1;17;M;3509502;1;1;0;1;6117;5945;5939;4962;1;680;E;F;3;M
1,80E+11;2018;Boa Vista;14;RR;1;1;1;18;F;1303601;1;1;0;5;5156;5401;5037;4666;1;360;H;E;5;B
1,80E+11;2018;Ilhéus;29;BA;;;;18;F;;1;1;0;2;5678;6364;6179;5472;1;780;E;E;4;C
1,80E+11;2018;Fortaleza;23;CE;;;;20;F;2304400;1;1;0;3;4653;5959;6025;4404;1;480;F;C;3;C
1,80E+11;2018;Feira de Santana;29;BA;;;;19;F;2910800;1;1;0;2;4452;5955;4846;4938;1;600;C;B;3;C
1,80E+11;2018;Osasco;35;SP;;;;20;F;3534401;1;1;0;3;4462;5862;5626;480;1;520;E;B;4;G
1,80E+11;2018;Macapá;16;AP;;;;23;M;1600303;1;1;0;3;4466;643;5785;3841;1;560;B;E;8;F
1,80E+11;2018;Teresina;22;PI;;;;19;F;2211001;1;1;0;3;4764;6211;5984;4459;1;580;C;E;4;C
1,80E+11;2018;Olinda Nova do Maranhão;21;MA;;;;19;F;2107456;1;1;0;1;4314;4818;4491;4577;1;560;H;G;2;B
1,80E+11;2018;Contagem;31;MG;;;;21;M;3118601;1;1;0;3;4322;6166;5887;6504;1;560;C;H;3;G
1,80E+11;2018;Pacatuba;23;CE;;;;26;F;2304608;1;1;0;2;3778;4857;5264;5186;1;580;B;G;3;B
1,80E+11;2018;Osasco;35;SP;;;;20;F;3550308;1;1;0;1;4218;5944;5587;4663;1;580;C;C;5;G
1,80E+11;2018;Seropédica;33;RJ;;;;30;F;3303609;1;1;2;1;4013;5609;4272;3811;1;300;B;B;3;B
1,80E+11;2018;Porto Alegre;43;RS;;;;30;F;3305802;1;1;0;1;4431;5768;585;498;1;600;E;E;4;G
1,80E+11;2018;Aragarças;52;GO;;;;18;F;5201702;1;1;0;3;4133;5763;5554;4887;1;660;E;F;5;H
1,80E+11;2018;Pinheiro;21;MA;;;;21;F;2108603;1;;0;5;4919;4527;4348;4005;1;340;B;D;4;B
1,80E+11;2018;Crato;23;CE;;;;19;F;2304202;1;1;0;2;5326;606;5267;5227;1;520;E;E;6;D
1,80E+11;2018;Porto Alegre;43;RS;;;;19;M;4314902;1;1;0;1;4447;6027;5916;6619;1;540;E;F;3;F
1,80E+11;2018;Belo Horizonte;31;MG;;;;29;F;3106200;1;1;0;2;4142;5179;4627;3832;3;0;B;B;3;E
1,80E+11;2018;Esteio;43;RS;;;;20;F;4307708;1;1;0;1;4944;6162;570;5176;1;640;C;E;4;C
1,80E+11;2018;Boa Vista;14;RR;1;1;1;18;F;1400100;1;1;0;2;6103;5891;5856;4607;1;600;E;E;3;B
1,80E+11;2018;Salto de Pirapora;35;SP;;;;23;F;3552205;1;;0;1;5213;5428;4884;4924;1;600;B;B;5;C
1,80E+11;2018;Novo Gama;52;GO;;;;31;M;2602605;1;3;0;3;4223;6174;5362;4171;1;520;B;B;5;C
1,80E+11;2018;Campina Grande;25;PB;;;;22;F;2516300;1;1;0;3;4953;622;6112;6695;1;700;B;C;4;C
1,80E+11;2018;São João do Arraial;22;PI;;;;29;M;2203701;1;1;0;1;4432;5249;5498;641;1;280;B;B;3;D
1,80E+11;2018;Luís Gomes;24;RN;;;;21;M;2408102;1;1;0;3;5328;604;5898;543;1;480;E;E;5;C
1,80E+11;2018;Bayeux;25;PB;;;;19;F;2507507;1;1;0;4;4828;618;5722;6274;1;600;C;C;5;E
1,80E+11;2018;Fortaleza;23;CE;;;;34;F;2304400;1;1;0;3;4272;643;5888;4404;1;560;E;D;2;C
1,80E+11;2018;Hortolândia;35;SP;;;;23;M;3550308;1;1;0;2;4537;6226;5565;5315;1;560;E;E;4;G
1,80E+11;2018;São Paulo;35;SP;;;;18;F;3550308;1;1;0;2;5313;4941;5214;4628;1;560;B;B;4;B
1,80E+11;2018;Presidente Prudente;35;SP;;;;29;F;3518800;1;1;1;3;4995;6137;4822;5422;1;320;B;D;3;C
1,80E+11;2018;Rio de Janeiro;33;RJ;;;;19;F;3304557;1;1;0;3;5164;5775;4052;526;1;520;B;A;8;B
1,80E+11;2018;Belo Horizonte;31;MG;;;;26;F;3118601;1;1;0;3;408;4598;4975;3989;1;340;H;C;2;C
1,80E+11;2018;Nossa Senhora do Socorro;28;SE;;;;20;M;2804805;1;;0;3;479;5417;4334;4575;1;320;B;E;5;C
1,80E+11;2018;São Luís;21;MA;;;;22;F;2111300;1;3;0;3;4255;4343;3552;4252;1;440;D;D;4;B
1,80E+11;2018;Santa Izabel do Pará;15;PA;;;;19;F;;1;1;0;3;6354;6617;5784;4753;1;880;E;D;4;C
1,80E+11;2018;Inhumas;52;GO;;;;25;F;2705002;1;1;2;3;4833;5281;5678;5851;1;640;A;B;1;D
1,80E+11;2018;Santarém;15;PA;;;;19;M;1506807;1;1;0;3;4106;4772;4642;375;1;580;G;F;5;I
1,80E+11;2018;Palmeirândia;21;MA;;;;29;F;2107605;1;1;0;3;4039;4647;4188;4808;1;380;B;B;4;B
1,80E+11;2018;Maceió;27;AL;;;;25;F;3513801;1;1;1;3;5971;6909;6141;664;1;780;B;E;2;F
1,80E+11;2018;Manhuaçu;31;MG;;;;18;F;3139409;1;1;0;3;4835;6095;5122;4931;1;640;E;E;4;C
1,80E+11;2018;Cariacica;32;ES;;;;19;F;3205309;1;1;0;1;4772;5311;4892;4292;1;500;C;B;10;C
1,80E+11;2018;Petrópolis;33;RJ;1;1;1;19;F;3303906;1;1;0;1;6628;6632;658;7627;1;840;F;G;4;F
1,80E+11;2018;Inconfidentes;31;MG;;;;22;F;3509502;1;1;0;3;6151;6721;6117;5938;1;660;E;E;1;A
1,80E+11;2018;Fortaleza;23;CE;;;;20;M;2304400;1;1;;0;5152;5826;5934;5343;1;640;H;H;7;C
1,80E+11;2018;Pau dos Ferros;24;RN;;;;34;F;2409407;1;1;1;1;4235;6188;5323;5126;1;360;D;B;4;B
1,80E+11;2018;Confresa;51;MT;1;1;1;17;M;5107859;1;1;0;2;5641;6248;5486;6671;1;560;H;E;3;H
1,80E+11;2018;Araruama;33;RJ;;;;19;F;3300209;1;1;0;1;4448;6229;5471;6838;1;560;E;F;3;C
1,80E+11;2018;Rio do Antônio;29;BA;;;;18;M;3513009;1;1;0;3;5823;5773;5062;6886;1;660;C;F;3;D
1,80E+11;2018;Natal;24;RN;;;;21;F;2506301;1;3;1;3;4137;4043;4254;4327;1;480;B;B;2;B
1,80E+11;2018;Nossa Senhora do Socorro;28;SE;;;;20;M;2800308;1;;0;2;3961;5761;4996;512;1;560;D;E;6;B
1,80E+11;2018;Juiz de Fora;31;MG;;;;28;F;1303536;1;1;0;1;514;6323;5413;5176;1;300;D;E;6;E
1,80E+11;2018;Feira de Santana;29;BA;;;;20;M;2910800;1;1;0;2;3917;4724;4223;4075;1;460;C;C;5;C
1,80E+11;2018;Serrinha;29;BA;;;;22;F;2930501;1;1;0;3;4335;5368;5062;5134;1;380;B;C;5;B
1,80E+11;2018;Riacho das Almas;26;PE;;;;18;M;2604106;1;1;0;1;7121;7286;6134;8174;1;900;D;C;3;B
1,80E+11;2018;Caucaia;23;CE;;;;19;F;2303709;1;1;0;2;4515;5077;5201;4638;1;840;D;B;4;E
1,80E+11;2018;São José dos Campos;35;SP;;;;38;F;3550704;1;1;0;3;5232;6424;5946;3769;1;300;B;B;1;C
1,80E+11;2018;Pojuca;29;BA;;;;26;M;2925204;1;1;0;2;5112;4862;5058;5058;1;520;E;B;3;C
1,80E+11;2018;Dourados;50;MS;;;;34;M;5002100;1;3;1;3;4223;572;4649;4242;1;240;C;C;3;C
1,80E+11;2018;João Lisboa;21;MA;;;;25;F;2105500;1;1;0;1;4911;6295;5681;5979;1;640;B;C;4;D
1,80E+11;2018;Teófilo Otoni;31;MG;;;;18;F;3168606;1;1;0;3;4886;6253;4758;6275;1;720;C;E;4;C
1,80E+11;2018;Loreto;21;MA;;;;18;F;2106102;1;1;0;3;5486;6021;5606;4262;1;360;B;B;8;B
1,80E+11;2018;Tanque do Piauí;22;PI;;;;27;F;2208809;1;1;2;3;4883;6244;6329;4704;1;660;A;D;3;C
1,80E+11;2018;Boa Vista;14;RR;;;;23;F;1400100;1;1;0;3;6587;6893;6173;6916;1;900;E;D;4;C
1,80E+11;2018;São Paulo;35;SP;;;;30;M;2706703;1;1;0;3;5776;6643;6407;6458;1;600;B;F;3;D
1,80E+11;2018;Brasilândia;50;MS;;;;16;M;5006309;1;;0;0;5606;6184;5644;607;1;360;D;D;4;C
1,80E+11;2018;Porto Velho;11;RO;;;;24;F;1100205;1;1;0;3;4632;5392;4254;4551;1;480;H;E;5;E
1,80E+11;2018;Juiz de Fora;31;MG;;;;24;F;3136702;1;1;0;1;5786;6477;6002;6195;1;540;D;C;1;C
1,80E+11;2018;Guarulhos;35;SP;;;;20;F;;1;1;0;3;4366;5772;5199;6291;1;480;F;E;3;D
1,80E+11;2018;Duque de Caxias;33;RJ;;;;19;F;3300456;1;1;0;3;4959;5635;5578;5664;1;360;C;C;4;C
1,80E+11;2018;Mâncio Lima;12;AC;;;;29;F;1200336;1;1;;3;4043;5523;4627;3846;1;380;H;E;4;A
1,80E+11;2018;Apucarana;41;PR;;;;19;F;4101408;1;1;0;3;4111;521;4318;4367;1;360;D;C;4;E
1,80E+11;2018;Taboão da Serra;35;SP;;;;40;M;3550308;1;2;1;1;4613;5963;5452;4399;1;500;B;B;5;D
1,80E+11;2018;Tatuí;35;SP;;;;16;F;3554003;1;;0;4;5391;678;6897;7046;1;780;F;F;3;G
1,80E+11;2018;Brasília;53;DF;;;;34;F;2113009;1;3;;1;4408;6106;5576;5006;1;520;B;B;3;D
1,80E+11;2018;Parnaíba;22;PI;;;;41;F;2207702;1;1;1;3;4412;572;5054;4201;1;240;C;C;4;D
1,80E+11;2018;Carmo de Minas;31;MG;;;;20;M;3137809;1;3;0;3;4283;4968;5001;4967;1;600;C;E;4;C
1,80E+11;2018;Sapé;25;PB;;;;22;F;2507309;1;1;0;3;4414;5455;5577;591;1;520;A;B;2;B
1,80E+11;2018;Goiânia;52;GO;;;;32;F;5208707;1;1;;4;421;5076;4712;4635;1;320;E;E;3;B
1,80E+11;2018;Monte Santo;29;BA;;;;26;F;2901353;1;1;0;3;3868;4602;4311;3819;1;340;C;B;4;A
1,80E+11;2018;Balsas;21;MA;;;;25;F;2109502;1;;1;3;4276;5334;4327;5019;1;640;B;C;5;B
1,80E+11;2018;Paulista;25;PB;;;;19;M;2510907;1;1;0;1;5063;6198;6114;5028;1;680;E;E;4;C
1,80E+11;2018;Rio de Janeiro;33;RJ;;;;32;F;3304557;1;1;1;3;4739;6279;5326;6501;1;380;H;E;3;B
1,80E+11;2018;Guarabira;25;PB;;;;21;F;2506301;1;1;0;3;4591;5554;5176;4496;1;520;E;E;4;E
1,80E+11;2018;Porto Alegre;43;RS;;;;21;M;4314902;1;1;;2;538;6337;5375;430;1;560;H;D;3;C
1,80E+11;2018;Cachoeiro de Itapemirim;32;ES;;;;20;F;3201209;1;1;0;1;4367;6289;4983;551;1;620;C;B;3;C
1,80E+11;2018;Jacareí;35;SP;;;;17;M;3524402;1;1;0;1;5933;5883;5581;6909;1;700;E;E;6;G
1,80E+11;2018;Jaboatão dos Guararapes;26;PE;;;;39;F;2607901;1;1;1;3;4304;6049;4288;5125;1;540;B;B;5;C
1,80E+11;2018;Rubim;31;MG;;;;33;F;3156601;1;1;;1;5512;6113;4508;4294;1;600;B;D;4;A
1,80E+11;2018;Rio de Janeiro;33;RJ;;;;19;M;3304557;1;1;0;1;6849;7171;6754;7933;1;940;E;D;2;F
1,80E+11;2018;Carazinho;43;RS;;;;44;F;4321006;1;3;0;1;4179;6429;5647;4569;1;340;B;B;6;G
1,80E+11;2018;Sorocaba;35;SP;;;;18;F;3552205;1;1;0;1;4929;5612;5353;4656;1;360;E;D;5;H
1,80E+11;2018;Porto Velho;11;RO;;;;25;F;1100254;1;1;0;1;4892;6434;5523;4747;1;780;E;C;2;C
1,80E+11;2018;Luzilândia;22;PI;;;;17;F;2205805;1;1;0;3;5137;6289;575;5845;1;880;D;F;5;B
1,80E+11;2018;Belo Horizonte;31;MG;;;;29;F;3106200;1;1;0;3;505;6564;5725;6398;1;960;A;C;6;E
1,80E+11;2018;Arari;21;MA;;;;15;F;3518800;1;;0;3;4012;5944;5368;5857;1;620;E;E;3;C
1,80E+11;2018;Guaíba;43;RS;;;;20;M;4309308;1;3;0;1;4454;4965;4996;5833;1;460;B;B;3;C
1,80E+11;2018;Santa Maria do Pará;15;PA;;;;19;F;1506609;1;;;3;5174;5946;5097;3945;1;640;B;C;4;B
1,80E+11;2018;Teresina;22;PI;;;;33;M;2211001;1;1;0;2;496;6495;5903;6174;1;740;H;B;1;C
1,80E+11;2018;Itanhaém;35;SP;;;;46;F;3550308;1;1;1;1;4627;6157;5906;5421;1;540;B;B;4;E
1,80E+11;2018;Nova Canaã;29;BA;;;;27;F;2922706;1;1;0;3;5157;5561;5491;3787;1;400;B;B;3;B
1,80E+11;2018;Serra;32;ES;;;;37;F;3204005;1;;1;3;4113;4491;5204;4836;1;340;C;C;2;C
1,80E+11;2018;Itaituba;15;PA;;;;21;F;1503606;1;1;0;3;4563;5578;4739;3837;1;360;D;D;3;B
1,80E+11;2018;São Gabriel da Palha;32;ES;;;;17;F;3204708;1;;0;3;6661;6698;6573;656;1;820;E;D;4;D
1,80E+11;2018;São José de Ribamar;21;MA;;;;32;M;2105104;1;1;0;3;4229;5932;4349;4361;1;400;B;C;5;E
1,80E+11;2018;Rio de Janeiro;33;RJ;;;;35;F;3304557;1;1;0;1;5275;6147;572;470;1;600;B;B;5;D
1,80E+11;2018;Jataúba;26;PE;;;;22;F;2602605;1;1;0;1;4714;5265;4459;5245;1;480;A;B;6;B
1,80E+11;2018;Simões Filho;29;BA;;;;23;F;2927408;1;1;0;2;4106;5685;5296;418;1;460;C;C;2;B
1,80E+11;2018;Rio de Janeiro;33;RJ;;;;56;M;3304557;1;3;1;2;5747;6223;5524;6332;1;400;H;H;5;G
1,80E+11;2018;Paudalho;26;PE;;;;29;F;2603454;1;1;0;3;4297;4892;4603;3926;1;540;B;B;5;B
1,80E+11;2018;Joinville;42;SC;;;;29;M;2910727;1;3;0;2;4883;5851;5051;6009;1;340;H;B;1;B
1,80E+11;2018;Joinville;42;SC;;;;20;F;4209102;1;1;0;1;5155;6253;5831;4381;1;620;E;D;4;H
1,80E+11;2018;Paragominas;15;PA;;;;18;F;1505502;1;3;0;3;4257;5282;5386;5521;1;460;C;C;4;B
1,80E+11;2018;Petrolina;26;PE;;;;22;M;2609907;1;1;0;3;5142;6425;5297;5185;1;760;A;A;1;C
1,80E+11;2018;Brejinho;26;PE;;;;17;F;2613602;1;;0;1;4335;5886;539;4481;1;340;F;E;3;D
1,80E+11;2018;Recife;26;PE;;;;26;F;2611606;1;1;1;3;4371;5846;4889;4597;1;360;B;B;3;B
1,80E+11;2018;Vassouras;33;RJ;;;;18;F;3304557;1;1;0;1;6189;6446;5857;6886;1;880;D;E;3;E
1,80E+11;2018;Boa Esperança;32;ES;;;;30;M;3203908;1;1;0;2;6003;6805;5919;5935;1;480;B;E;3;E
1,80E+11;2018;Santana;16;AP;;;;26;F;1600303;1;1;0;3;4096;5143;465;4379;1;560;D;E;5;B
1,80E+11;2018;Belo Horizonte;31;MG;;;;20;M;3106200;1;1;0;3;5056;5098;4942;4869;1;380;D;D;5;C
1,80E+11;2018;Macapá;16;AP;;;;26;F;1600303;1;1;1;3;4375;4699;4796;4839;1;400;B;B;7;C
1,80E+11;2018;Porto Grande;16;AP;;;;17;F;1600303;1;1;0;1;4735;5874;5564;6466;1;580;H;E;5;B
1,80E+11;2018;Vitória do Mearim;21;MA;;;;20;F;2112902;1;1;0;3;4854;4267;4993;4686;1;720;C;D;5;B
1,80E+11;2018;Teresina;22;PI;;;;42;M;2211001;1;3;;3;4943;521;4623;5053;1;520;B;B;2;C
1,80E+11;2018;Manaus;13;AM;;;;41;F;1500404;1;1;;3;4585;467;5446;4981;1;460;B;B;3;D
1,80E+11;2018;Sobral;23;CE;;;;27;M;2312908;1;1;1;3;4671;4583;4516;4593;1;500;H;B;5;C
1,80E+11;2018;Paço do Lumiar;21;MA;;;;20;F;2111300;1;1;0;3;4768;5423;5184;4423;1;520;C;C;8;B
1,80E+11;2018;Sertãozinho;35;SP;;;;19;F;3551702;1;1;;3;4148;584;5773;5884;1;360;B;C;5;E
1,80E+11;2018;Curitiba;41;PR;;;;30;F;4121901;1;;2;3;5451;6267;5725;3835;1;460;H;B;2;A
1,80E+11;2018;Cuiabá;51;MT;;;;18;F;5103403;1;;0;1;4781;6798;6647;6368;1;620;G;F;5;P
1,80E+11;2018;Duque de Caxias;33;RJ;;;;18;F;;1;1;0;2;4698;5677;467;4382;1;700;D;E;10;C
1,80E+11;2018;Belo Horizonte;31;MG;;;;18;F;3106200;1;1;0;3;3876;4935;5291;5016;1;580;E;E;4;G
1,80E+11;2018;Ipiaú;29;BA;;;;20;F;;1;1;0;3;4465;580;5954;4471;1;720;A;B;5;B
1,80E+11;2018;Paulista;26;PE;;;;34;M;2611606;1;1;1;1;5107;6456;5551;6576;1;360;B;C;5;E
1,80E+11;2018;Dom Bosco;31;MG;;;;17;M;3170404;1;1;0;1;4193;4113;4664;5172;1;340;C;E;4;B
1,80E+11;2018;Terra Roxa;41;PR;;;;27;F;4127403;1;1;;1;4068;6085;5341;5005;1;540;B;E;4;C
1,80E+11;2018;Piúma;32;ES;1;1;1;19;F;3205069;1;1;0;1;6089;6451;5834;4581;1;720;D;G;3;G
1,80E+11;2018;Poços de Caldas;31;MG;;;;34;M;3111606;1;1;;1;5241;5739;5126;5638;1;640;B;B;2;E
1,80E+11;2018;Recife;26;PE;;;;24;F;2607901;1;1;2;1;4552;6046;6218;4574;1;640;E;F;5;C
1,80E+11;2018;Teixeira de Freitas;29;BA;;;;25;M;2931350;1;3;0;2;5897;648;6305;6609;1;820;A;E;3;A
1,80E+11;2018;Pinhais;41;PR;;;;18;F;4119152;1;1;0;3;4305;5822;5852;528;1;640;E;E;4;E
1,80E+11;2018;São Paulo;35;SP;;;;37;F;3146305;1;;1;3;4671;6129;5158;5043;1;560;B;A;3;C
1,80E+11;2018;Fortaleza;23;CE;;;;20;M;2304400;1;1;0;3;5446;6279;5962;7189;1;620;E;D;5;C
1,80E+11;2018;Osasco;35;SP;;;;21;F;2510808;1;1;0;3;4639;6135;6256;601;1;560;D;A;1;C
1,80E+11;2018;João Pessoa;25;PB;;;;26;F;2511301;1;1;0;3;4654;6211;5504;5827;1;560;D;D;3;E
1,80E+11;2018;Salvador;29;BA;;;;21;F;2910800;1;1;0;3;6722;6902;6778;7148;1;700;C;E;2;C
1,80E+11;2018;São Cristóvão;28;SE;;;;20;F;2806701;1;;0;1;4681;6188;5684;5058;1;680;C;E;7;C
1,80E+11;2018;Caxias;21;MA;;;;19;F;2103000;1;1;0;3;4753;6233;5719;5747;1;620;D;C;4;E
1,80E+11;2018;Salvador;29;BA;;;;21;F;2927408;1;1;0;3;4082;4637;5188;5042;1;520;H;E;3;E
1,80E+11;2018;Apodi;24;RN;;;;24;F;2401008;1;1;0;1;401;4673;5091;5968;1;520;A;E;2;A
1,80E+11;2018;São Paulo;35;SP;;;;24;F;3550308;1;1;0;3;5476;5618;607;546;1;580;E;E;3;D
1,80E+11;2018;Cuiabá;51;MT;;;;25;M;2705200;1;1;0;3;4638;5941;4714;6509;1;440;H;B;1;B
1,80E+11;2018;Goiânia;52;GO;;;;21;F;5208707;1;1;0;1;6659;6561;6835;7419;1;740;F;E;2;C
1,80E+11;2018;Governador Valadares;31;MG;;;;21;F;5201108;1;1;;1;5434;5075;4748;5152;1;580;B;B;2;B
1,80E+11;2018;Carnaubal;23;CE;;;;19;F;2303402;1;;0;1;3721;5608;4953;4134;1;640;C;B;3;B
1,80E+11;2018;Macapá;16;AP;;;;21;F;1600303;1;1;0;2;5503;4295;525;4248;1;340;E;F;5;B
1,80E+11;2018;Petrolina;26;PE;;;;18;M;2918407;1;1;0;3;4299;4704;4933;4286;1;560;H;F;2;C
1,80E+11;2018;Manaus;13;AM;;;;23;F;1302603;1;1;0;3;4275;5449;5151;4886;1;460;C;B;6;B
1,80E+11;2018;Tucumã;15;PA;;;;18;F;1508084;1;1;0;1;4736;5919;4934;4214;1;620;C;E;3;C
1,80E+11;2018;Pinheiros;32;ES;;;;24;F;3204104;1;3;0;3;3878;5551;4685;4835;1;500;A;H;2;A
1,80E+11;2018;São José de Ribamar;21;MA;;;;32;F;2100709;1;1;0;3;5226;6209;4356;4361;1;540;C;C;5;A
1,80E+11;2018;Abaetetuba;15;PA;;;;19;M;1501402;1;1;0;3;4423;4539;4843;4302;1;400;B;B;2;B
1,80E+11;2018;Mirandiba;26;PE;;;;24;F;2609303;1;1;0;3;388;4027;362;4411;1;300;H;B;4;C
1,80E+11;2018;Cabo Frio;33;RJ;;;;24;F;3300456;1;3;0;2;4476;5101;5241;552;1;400;B;E;4;C
1,80E+11;2018;Parnaíba;22;PI;;;;24;M;2207702;1;1;0;3;413;5416;4634;4663;1;580;E;C;4;B
1,80E+11;2018;Itabuna;29;BA;;;;22;F;2914802;1;3;1;3;5448;6012;5486;4772;1;540;B;C;2;B
1,80E+11;2018;Aracaju;28;SE;;;;18;F;2800308;1;1;0;1;4031;619;5557;5575;1;380;B;D;3;D
1,80E+11;2018;Campo Verde;51;MT;;;;19;F;3543402;1;1;0;3;4084;6164;5974;4993;1;520;B;B;4;C
1,80E+11;2018;Moita Bonita;28;SE;;;;18;F;2804102;1;1;0;3;4792;5711;4636;5239;1;480;E;D;5;A
1,80E+11;2018;Ribeirão Preto;35;SP;;;;18;M;5107180;1;1;0;3;6768;6511;6105;6825;1;780;D;E;3;D
1,80E+11;2018;Francisco Sá;31;MG;;;;19;F;3126703;1;1;0;3;5222;6315;5421;4717;1;860;D;D;4;C
1,80E+11;2018;Palmeira dos Índios;27;AL;;;;38;M;2706307;1;3;1;0;4418;5242;4176;3922;1;520;C;C;2;D
1,80E+11;2018;Paulista;26;PE;;;;34;F;;1;1;0;2;4985;4895;5359;4886;1;360;D;E;2;B
1,80E+11;2018;Cáceres;51;MT;;;;24;F;5102504;1;;0;1;4326;5794;4203;430;1;440;B;B;4;B
1,80E+11;2018;Santarém;15;PA;;;;19;M;1506807;1;1;0;3;555;6263;6357;6029;1;700;D;G;4;G
1,80E+11;2018;Botucatu;35;SP;;;;19;F;3507506;1;1;0;3;5182;6488;5893;6151;1;660;E;F;1;B
1,80E+11;2018;Paraguaçu Paulista;35;SP;;;;19;F;3535507;1;1;0;1;4624;5965;5524;5166;1;340;E;C;2;C
1,80E+11;2018;Chiador;31;MG;;;;25;F;3306008;1;1;0;2;4285;6297;4665;6959;1;560;B;B;7;G
1,80E+11;2018;São José de Ribamar;21;MA;;;;26;F;2111201;1;1;0;3;5066;5397;461;4346;1;360;B;E;4;B
1,80E+11;2018;Itapuã do Oeste;11;RO;;;;18;F;1100205;1;1;0;3;5195;6015;5433;4959;1;460;E;E;4;I
1,80E+11;2018;Goiânia;52;GO;;;;18;F;5208707;1;;0;3;4293;5806;5524;6031;1;360;H;B;3;C
1,80E+11;2018;Uberaba;31;MG;;;;28;M;3170107;1;1;0;1;4238;564;4389;558;1;360;C;C;3;E
1,80E+11;2018;Lajedo;26;PE;;;;19;F;2608800;1;1;0;1;4132;6144;6205;6267;1;800;B;D;5;B
1,80E+11;2018;Recife;26;PE;;;;21;M;2611606;1;1;0;3;5595;5875;595;6736;1;720;F;E;2;C
1,80E+11;2018;Caruaru;26;PE;;;;18;F;2604106;1;;0;4;4919;6299;636;5219;1;640;D;C;4;C
1,80E+11;2018;São Francisco do Pará;15;PA;;;;20;F;3518800;1;;0;1;4199;4961;4857;4148;1;300;E;E;5;B
1,80E+11;2018;Londrina;41;PR;;;;18;F;4113700;1;1;0;2;4642;6457;5917;5391;1;800;G;G;2;D
1,80E+11;2018;Itapetinga;29;BA;;;;20;F;2916401;1;1;0;3;5598;579;522;4143;1;400;E;E;2;E
